Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2012,"LEE, J. (co-taught)",ETC,53619,CUR ISS DIG MED DSGN,L,Lect,13,15,87%,3.5,4.85,4.77,4.54,4.77,4.85,4.77,4.77,4.92,4.77
Spring,2012,"ROSENDAHL, C. (co-taught)",ETC,53619,CUR ISS DIG MED DSGN,L,Lect,13,15,87%,3.5,4.67,4.75,4.67,4.83,4.75,4.83,4.92,4.92,4.92
Spring,2012,ANDREW DAVIDSON,ETC,53622,DESGN SOC VLU BRD GM,A,Lect,1,2,50%,5,5,4,5,5,4,4,5,5,5
Spring,2012,CARL ROSENDAHL,ETC,53630,ENTRPRNSHP ENTRN TCH,L,Lect,6,6,100%,8.5,5,4.83,4.83,5,5,4.67,4.83,4.83,5
Spring,2012,ANDREW DAVIDSON,ETC,53650,ETC COOPRTV EDC II,A,Lect,4,12,33%,13.25,4.5,5,5,4.75,4.5,4.5,4.75,4.75,4.75
Spring,2012,MK HALEY,ETC,53689,ETC INDEPNDT STUDY,C,Lect,8,9,89%,6.5,4,4.13,4.13,3.75,4.13,4,4.13,4,4.13
Spring,2012,MICHELLE MACAU,ETC,53689,ETC INDEPNDT STUDY,H,Lect,7,7,100%,10.14,2.29,2.29,2.14,2.29,2.57,1.86,2,1.86,2.43
Spring,2012,ANDREW DAVIDSON,ETC,53700,ETC FUNDAMENTALS,A,Lect,16,22,73%,4.06,4.25,4.06,4.25,4.19,4.31,4.33,4.67,4.38,4.19
Spring,2012,BRENDA HARGER,ETC,53711,IMPROVSTNAL ACTING,A,Lect,18,23,78%,2.67,4.83,4.83,4.71,4.72,4.83,4.72,4.94,4.83,4.83
Spring,2012,BRENDA HARGER,ETC,53712,IMPROV ACTING II,A3,Lect,3,17,18%,3,5,5,5,5,5,5,5,5,5
Spring,2012,BRENDA HARGER,ETC,53713,IMPROVSTNL ACTG III,A4,Lect,8,15,53%,2.75,5,4.75,4.88,5,4.88,4.88,5,5,4.88
Spring,2012,SHIRLEY SALDAMARCO,ETC,53733,ETC FUNDMTL PRODCNG,A,Lect,5,10,50%,3.8,4.2,3.8,4,4.4,4.2,4.2,4.6,4.2,3.6
Spring,2012,ROGER AUDIA,ETC,53788,INTRO TO MAYA,1,Lect,7,13,54%,9.29,4.57,4.57,4.71,4.86,4.71,4.86,4.71,4.86,4.86
Spring,2012,"VITUCCIO, R. (co-taught)",ETC,53831,BUILDNG VIRTUAL WRLD,A,Lect,19,25,76%,13.37,4.16,3.84,4.05,4,4.32,4.11,4.05,4,4.32
Spring,2012,"KLUG, G. (co-taught)",ETC,53831,BUILDNG VIRTUAL WRLD,A,Lect,19,25,76%,14,4.38,4.13,4.25,4.44,4.69,4.5,4.56,4.44,4.69
Spring,2012,GERARD KLUG,ETC,53831,BUILDNG VIRTUAL WRLD,PP,Lect,2,6,33%,14,4,4,5,5,4.5,5,3.5,4.5,5
Spring,2012,GERARD KLUG,ETC,53871,DRAM STRCT INTER STR,A,Lect,4,7,57%,10.25,4.5,4.5,4.75,4.75,4.75,5,4.75,4.5,4.75
Spring,2012,"KRAUT, R. (co-taught)",HCI,5320,SOCIAL WEB,A,Lect,5,9,56%,10.4,3.4,2.2,3.4,3.2,3.8,3.6,3.6,3.2,3.2
Spring,2012,"HONG, J. (co-taught)",HCI,5320,SOCIAL WEB,A,Lect,5,9,56%,10,3.33,2,3.33,2,3.67,3.67,3.67,3,3
Spring,2012,ROBERTA KLATZKY,HCI,5395,APPLCTNS COG SCIENCE,A,Lect,2,2,100%,8,4.5,5,5,4.5,5,5,5,5,5
Spring,2012,VINCENT ALEVEN,HCI,5432,CG MDL & INTL TUT SY,A,Lect,5,6,83%,9.8,4,3.4,4,3.2,4.2,3.4,4,3,3.4
Spring,2012,CAROLYN ROSE,HCI,5434,APPLD MACHINE LEARNG,A,Lect,2,5,40%,9.5,5,5,5,4.5,5,5,4.5,5,4.5
Spring,2012,MATTHEW KAM,HCI,5438,RLE TCH LRNG 21ST CN,A,Lect,4,15,27%,9.5,4,3.75,4.25,3,4.25,4.25,4,3.25,3.5
Spring,2012,ANIKET KITTUR,HCI,5499,SP TPC IN HCI,A,Lect,2,7,29%,9.5,4,3,2,3,3.5,3,4,3,2.5
Spring,2012,"ZIMMERMAN, J. (co-taught)",HCI,5499,SP TPC IN HCI,B,Lect,3,10,30%,5,4.33,2.67,3.67,3.33,4,3.67,4,3.67,3.67
Spring,2012,"MORRIS, J. (co-taught)",HCI,5499,SP TPC IN HCI,B,Lect,3,10,30%,5,4.33,2.67,3.33,4,4,4,4.67,4,3.67
Spring,2012,"SIEWIOREK, D. (co-taught)",HCI,5540,RPD PROTOTYPNG CP SY,A,Lect,1,2,50%,11,4,4,4,5,4,5,5,4,4
Spring,2012,"SMAILAGIC, A. (co-taught)",HCI,5540,RPD PROTOTYPNG CP SY,A,Lect,1,2,50%,11,4,5,4,4,4,5,4,4,4
Spring,2012,ROBERT KRAUT,HCI,5571,UNGERGRAD PROJ HCI,A,Lect,10,22,45%,8.67,4,3.8,3.9,4.2,3.9,4,4.2,4.1,3.9
Spring,2012,JOHN ZIMMERMAN,HCI,5650,INTERACTN DESGN STDO,A,Lect,10,17,59%,10.7,4.5,3.7,4.1,4,4.6,4.3,4.4,4.6,4.1
Spring,2012,ERIC PAULOS,HCI,5650,INTERACTN DESGN STDO,B,Lect,15,18,83%,10.2,3.73,3.87,3.47,4.2,3.73,3.87,4.47,4,3.93
Spring,2012,HAAKON FASTE,HCI,5650,INTERACTN DESGN STDO,C,Lect,18,18,100%,10.17,5,4.33,4.56,4.94,4.83,4.78,5,4.94,4.56
Spring,2012,"MYERS, B. (co-taught)",HCI,5671,HCI PROJECT,A,Lect,34,51,67%,13.53,3.45,3.68,3.68,3.68,3.77,3.87,3.61,3.52,3.87
Spring,2012,"DATE, J. (co-taught)",HCI,5671,HCI PROJECT,A,Lect,34,51,67%,13.63,4.61,4.42,4.39,4.45,4.55,4.36,4.45,4.45,4.3
Spring,2012,JODI FORLIZZI,HCI,5774,DSGN PRSPCTVS HCII,A3,Lect,6,20,30%,8,4.83,4.33,4.33,4.17,4.33,4.5,4.83,4.5,4
Spring,2012,ANIKET KITTUR,HCI,5775,CGNTV PRSPCTVS HCII,A4,Lect,15,22,68%,7.2,4.67,4.33,4.67,3.8,4.8,4.73,5,4.8,4.53
Spring,2012,"KRAUT, R. (co-taught)",HCI,5820,SOCIAL WEB,A,Lect,17,21,81%,7.47,3.76,2.76,3.47,3.47,4.12,4.18,4.12,3.88,3.71
Spring,2012,"HONG, J. (co-taught)",HCI,5820,SOCIAL WEB,A,Lect,17,21,81%,7.77,4,3,3.6,4.07,4.27,4.2,4.4,4.13,3.73
Spring,2012,VINCENT ALEVEN,HCI,5832,CG MDL & INTL TUT SY,A,Lect,4,4,100%,8.75,4.5,3.75,4.25,4.75,5,4.25,4.75,4.25,4
Spring,2012,SCOTT HUDSON,HCI,5833,GADG SENS & ACTV REC,A,Lect,29,44,66%,8.83,4.28,4.17,4.24,3.83,4.34,4.14,4.48,4.17,4.24
Spring,2012,CAROLYN ROSE,HCI,5834,APPLD MACHINE LEARNG,A,Lect,15,23,65%,9,4.6,4.33,4.27,4.47,4.33,4.47,4.67,4.33,4.33
Spring,2012,MATTHEW KAM,HCI,5838,RL TCH LRNG 21ST CNY,A,Lect,7,9,78%,10.14,4.86,4,4.57,3,4.67,4.29,4.71,4.29,4.29
Spring,2012,JASON HONG,HCI,5898,SPECIAL TOPICS,A,Lect,5,9,56%,4.4,4.4,4,4.4,3.4,4.6,3.8,4.8,4.4,4.8
Spring,2012,ANIKET KITTUR,HCI,5899,SPECIAL TPCS IN HCI,A,Lect,16,20,80%,10.25,4.44,4.19,4.06,3.81,4.2,3.88,4.75,4.25,3.75
Spring,2012,"ZIMMERMAN, J. (co-taught)",HCI,5899,SPECIAL TPCS IN HCI,B,Lect,13,22,59%,8,3.54,2.38,2.92,3.15,3.08,2.77,3.77,3,2.69
Spring,2012,"MORRIS, J. (co-taught)",HCI,5899,SPECIAL TPCS IN HCI,B,Lect,13,22,59%,8,3.85,2.62,2.67,3.15,3.23,2.69,4,3.31,2.69
Spring,2012,STEVEN DOW,HCI,5899,SPECIAL TPCS IN HCI,C,Lect,11,13,85%,10.45,4.36,4.09,4.27,4.09,4.27,4.18,4.18,4.09,4.18
Spring,2012,BARBARA CARRYER,HCI,5899,SPECIAL TPCS IN HCI,D,Lect,4,5,80%,5.75,5,4.75,4.5,5,4.5,4.25,5,4.75,4.75
Spring,2012,JAMES HERBSLEB,ISR,8200,ETHCS POLICY CMPTNG,A,Lect,3,4,75%,3,5,4.67,5,4.67,4.33,4.33,5,4.33,4.33
Spring,2012,TRAVIS BREAUX,ISR,8533,PRIVCY POLCY LAW TEC,A,Lect,2,2,100%,8,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Spring,2012,EUN SUN LEE,ISR,8722,DATA STRCR APPL PRGM,A3,Lect,13,14,93%,11.23,4.62,4.31,4.46,4.62,4.69,4.62,4.77,4.46,4.38
Spring,2012,TRAVIS BREAUX,ISR,8733,PRIVCY POL LAW TECH,A,Lect,3,3,100%,8,5,4.33,5,4,5,5,5,5,5
Spring,2012,"TOMASIC, A. (co-taught)",ISR,8743,INFR SYSTMS PROJECT,A,Lect,14,22,64%,8.82,4.27,4.36,4.36,4.27,4.36,4.45,4.45,4.36,4.09
Spring,2012,"NYBERG, E. (co-taught)",ISR,8743,INFR SYSTMS PROJECT,A,Lect,14,22,64%,9,3.79,3.64,3.71,4.14,3.57,3.71,3.79,3.79,3.5
Spring,2012,JEFFREY EPPINGER,ISR,8764,WEB APPLICATNS DEVLP,A3,Lect,14,20,70%,9.07,4.43,4.43,4.57,4.14,4.43,4.57,4.71,4.57,4.36
Spring,2012,NORMAN SADEH,ISR,8766,MOBL PERVASV COMP SV,A3,Lect,8,21,38%,4.25,4.5,4.5,4.5,4.13,4.5,4.63,4.75,4.5,4.5
Spring,2012,NORMAN SADEH,ISR,8781,MBL PRVSV CMPTNG SRV,A3,Lect,4,36,11%,7.25,4.25,4.5,4.25,4.25,4.5,4.25,4.75,4.5,4.25
Spring,2012,KATHLEEN CARLEY,ISR,8810,CMP MDL SOC TCH SYS,A,Lect,7,14,50%,6.71,4.14,4.14,4.29,4.29,4.86,4.86,4.86,4.43,4.29
Spring,2012,CAROLYN ROSE,LTI,11344,MACHINE LRNG PRACTCE,A,Lect,1,3,33%,8,5,5,5,5,5,5,5,5,5
Spring,2012,"BLACK, A. (co-taught)",LTI,11411,NATRL LNGUAG PRCSSNG,A,Lect,13,25,52%,9.62,4.31,4.08,4,3.46,4.46,4.23,4.77,4.23,4.08
Spring,2012,"DYER, C. (co-taught)",LTI,11411,NATRL LNGUAG PRCSSNG,A,Lect,13,25,52%,10.18,4.27,4.27,3.91,3.55,4.36,4.45,4.7,4,4.18
Spring,2012,"BLACK, A. (co-taught)",LTI,11611,NATRL LNGUAG PRCSSNG,A,Lect,4,5,80%,8,4.25,4.5,4.5,4.25,4.5,4.5,4.75,4.5,4.75
Spring,2012,"DYER, C. (co-taught)",LTI,11611,NATRL LNGUAG PRCSSNG,A,Lect,4,5,80%,7.25,4.75,4.75,4.75,4.25,4.75,4.75,4.75,4.75,4.75
Spring,2012,"NYBERG, E. (co-taught)",LTI,11683,BIOTCHY OUTSG & GRWT,A4,Lect,10,21,48%,5.67,4.56,4.56,4.56,4.56,4.56,4.56,4.56,4.56,4.67
Spring,2012,"VU, D. (co-taught)",LTI,11683,BIOTCHY OUTSG & GRWT,A4,Lect,10,21,48%,5.6,4.8,4.8,4.8,4.6,4.8,4.8,4.7,4.8,4.9
Spring,2012,"NYBERG, E. (co-taught)",LTI,11691,SFTWR PLNG & MNGMNT,A3,Lect,3,4,75%,9,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
Spring,2012,"VU, D. (co-taught)",LTI,11691,SFTWR PLNG & MNGMNT,A3,Lect,3,4,75%,9,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
Spring,2012,"NYBERG, E. (co-taught)",LTI,11695,COMPETITIVE ENGNRG,A,Lect,4,5,80%,6.5,4.75,4.5,4.5,4.75,4.75,4.75,4.75,4.75,4.75
Spring,2012,"VU, D. (co-taught)",LTI,11695,COMPETITIVE ENGNRG,A,Lect,4,5,80%,6.5,4.5,4.25,4.25,4.25,4.25,4.25,4.5,4.25,4.5
Spring,2012,RONALD ROSENFELD,LTI,11700,LTI COLLOQUIUM,A,Lect,47,101,47%,2.38,4.16,4.36,4.16,3.95,4.12,4.12,4.23,4.09,3.91
Spring,2012,ALON LAVIE,LTI,11712,LAB IN NLP,A,Lect,1,5,20%,5,3,3,4,4,3,4,4,3,3
Spring,2012,CAROLYN ROSE,LTI,11719,COMPTNL MDLS DSC ANL,A,Lect,11,15,73%,8.27,4.91,4.91,4.82,4.91,4.82,4.64,4.82,4.73,4.64
Spring,2012,"LEVIN, L. (co-taught)",LTI,11722,GRAMMAR FORMALISMS,A,Lect,8,12,67%,5.75,4.5,4.38,4.38,4.25,4,4.25,4.38,4.25,4
Spring,2012,"BLACK, A. (co-taught)",LTI,11722,GRAMMAR FORMALISMS,A,Lect,8,12,67%,5.5,4.17,4,4,4.17,4,4.17,4.83,4,4
Spring,2012,CAROLYN ROSE,LTI,11726,MEANING LANG LAB SP,A,Lect,1,4,25%,2,5,5,5,5,5,5,5,5,5
Spring,2012,ALON LAVIE,LTI,11734,ADV MACH TRNSLTN SEM,A,Lect,4,7,57%,2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Spring,2012,"YANG, Y. (co-taught)",LTI,11741,INFO RETRIEVAL,A,Lect,25,40,63%,9.92,3.84,3.6,3.44,3.12,3.6,3.29,3.52,3.08,3.6
Spring,2012,"CALLAN, J. (co-taught)",LTI,11741,INFO RETRIEVAL,A,Lect,25,40,63%,10.18,4.41,4.41,4.32,4.14,4.36,4.36,4.5,4.45,4.18
Spring,2012,"BLACK, A. (co-taught)",LTI,11752,SPEECH II,A,Lect,3,6,50%,6.5,4.5,4,4,4.5,4,4.5,4.5,4.5,4.5
Spring,2012,"ESKENAZI, M. (co-taught)",LTI,11752,SPEECH II,A,Lect,3,6,50%,6,3.67,4,4,3.67,4,4.33,3.33,3.67,4
Spring,2012,FLORIAN METZE,LTI,11753,ADV LAB SPEECH REC,A,Lect,6,7,86%,6.5,4.67,4.5,4.5,4.83,4.5,4.33,4.83,4.67,4.33
Spring,2012,"BLACK, A. (co-taught)",LTI,11754,PROJ DIALOG SYSTEMS,A,Lect,7,7,100%,8.5,4.33,4.33,4.17,4.67,4.33,4.33,4.67,4.33,4.17
Spring,2012,"RUDNICKY, A. (co-taught)",LTI,11754,PROJ DIALOG SYSTEMS,A,Lect,7,7,100%,8.43,4.29,4.43,4.43,4.57,4.29,4.43,4.71,4.29,4.29
Spring,2012,BHIKSHA RAMAKRISHNAN,LTI,11756,THRY PRAC SPEECH SYS,A,Lect,6,7,86%,9,4,4.33,4.5,4.33,4.83,4.83,4.17,5,4.5
Spring,2012,RONALD ROSENFELD,LTI,11761,LANG & STAT,A,Lect,23,30,77%,8.52,4.74,4.48,4.83,4.57,4.61,4.65,4.78,4.83,4.7
Spring,2012,"METZE, F. (co-taught)",LTI,11783,SLF-PCD LAB RCH IN,A,Lect,2,3,67%,5,5,5,5,5,5,5,5,5,5
Spring,2012,"ZHANG, Y. (co-taught)",LTI,11783,SLF-PCD LAB RCH IN,A,Lect,2,3,67%,5,4,4,5,5,5,5,5,5,5
Spring,2012,"TOMASIC, A. (co-taught)",LTI,11792,SFTWR ENG INFO SYSTM,A,Lect,9,10,90%,8.33,4.44,4.44,4.33,4.56,4.44,4.5,4.44,4.63,4.11
Spring,2012,"NYBERG, E. (co-taught)",LTI,11792,SFTWR ENG INFO SYSTM,A,Lect,9,10,90%,8.33,4.11,4.11,4.11,4.11,4.33,4.25,4.44,3.88,4
Spring,2012,"NYBERG, E. (co-taught)",LTI,11796,QUESTION ANSWERING,A,Lect,4,5,80%,6.5,4.75,5,5,5,5,4.75,5,5,5
Spring,2012,"MITAMURA, T. (co-taught)",LTI,11796,QUESTION ANSWERING,A,Lect,4,5,80%,6.5,5,5,5,4.5,4.75,4.75,4.75,4.75,4.75
Spring,2012,RONALD ROSENFELD,MLG,10601,MACHINE LEARNING,A,Lect,58,86,67%,10.53,4.16,4.24,4.33,3.81,4.38,4.25,4.55,4.19,4.19
Spring,2012,WILLIAM COHEN,MLG,10605,MCH LRNG LRG DTAST,A,Lect,24,38,63%,9.06,4.82,4.69,4.65,4.53,4.82,4.82,5,4.59,4.82
Spring,2012,ZIV BAR-JOSEPH,MLG,10701,MACHINE LEARNING,A,Lect,30,60,50%,10.59,3.97,4.07,4.07,4,4.13,3.7,4.27,3.9,4.03
Spring,2012,LARRY WASSERMAN,MLG,10702,STATISTCL MACH LRNG,A,Lect,24,37,65%,10.75,4.92,4.83,4.79,4.58,4.92,4.92,4.88,4.88,4.92
Spring,2012,AARTI SINGH,MLG,10704,INFO PRCG & LEARNG,A,Lect,15,20,75%,7.79,4.4,4.33,4.33,4.14,4.27,4.27,4.67,4,4.13
Spring,2012,ERIC XING,MLG,10708,PROB GRAPHCL MODELS,A,Lect,20,29,69%,9.8,3.75,3.9,4.05,3.45,4,3.85,3.35,3.6,3.9
Spring,2012,DANIEL NEILL,MLG,10830,RSRCH SM MACH LRN PL,A3,Lect,3,4,75%,9,4.67,4.67,4.67,4.33,4.67,4.67,5,4.33,4.67
Spring,2012,DANIEL NEILL,MLG,10831,SP TPC: MCH LN & PLY,A4,Lect,3,5,60%,8,5,5,4.67,4.67,5,4.67,5,5,5
Spring,2012,GEOFFREY GORDON,MLG,10915,MLD JOURNAL CLUB,A,Lect,7,15,47%,3.71,4.83,5,5,5,4.83,4.86,5,5,4.57
Spring,2012,CHRISTOPHER ATKESON,ROB,16264,HUMANOIDS,A,Lect,8,17,47%,8.75,4,2,2.25,2.88,3.5,3.88,4.63,3.38,3.13
Spring,2012,"KELLY, A. (co-taught)",ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,8,17,47%,7.63,4.25,4.38,4.13,4,4.38,4.25,4.38,4.38,4
Spring,2012,"KANTOR, G. (co-taught)",ROB,16299,INTRO FEEDBK CTL SYS,A,Lect,8,17,47%,7.14,4.38,4.5,4.5,4,4.13,4.38,4.5,4.13,4.13
Spring,2012,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,Lect,26,40,65%,13.08,3.96,4.19,4.23,3.62,4.5,4.35,4.04,4.19,4.31
Spring,2012,SIDDHARTHA SRINIVASA,ROB,16662,ROBOT AUTONOMY,A,Lect,17,19,89%,11.18,4.71,4.59,4.47,3.94,4.59,4.65,4.71,4.71,4.59
Spring,2012,JOHN DOLAN,ROB,16682,MRSD PROJECT II,A,Lect,16,19,84%,12.31,4.13,4.44,4.31,4.44,4.13,4,4.63,4.31,4.44
Spring,2012,HAGEN SCHEMPF,ROB,16698,MRSD BUSINESS SEMNR,A,Lect,15,19,79%,5,4.53,4.13,4.6,4.33,4.53,4.4,4.73,4.4,4.27
Spring,2012,HARTMUT GEYER,ROB,16711,KNMTCS DYN SYS & CTL,A,Lect,33,44,75%,9.59,4.12,4.19,4.45,3.61,4.28,4.15,4.55,4.09,4.06
Spring,2012,MEL SIEGEL,ROB,16722,SENSING & SENSORS,A,Lect,16,19,84%,5,3.81,3.25,3.25,2.38,3.19,3.13,4.38,2.94,3.06
Spring,2012,JOHN GALEOTTI,ROB,16725,MEDICAL IMAGE ANALYS,A,Lect,3,4,75%,8,4.67,4.33,4.67,4.67,4.33,4.67,4.67,4.67,4.67
Spring,2012,MATTHEW Mason,ROB,16741,MECH OF MANIPULATION,A,Lect,7,12,58%,6.5,4.43,4.29,4.43,3.86,4.29,4.43,5,4,4
Spring,2012,CHRISTOPHER ATKESON,ROB,16745,DYNAMIC OPTIMIZTN,A,Lect,11,20,55%,8.67,3.73,3,3.18,2.73,3.91,3.18,3.55,3.36,3.45
Spring,2012,"NEUMAN, C. (co-taught)",ROB,16778,MECHATRONIC DESIGN,1,Lect,4,4,100%,14,4,3.75,4,3.75,3.5,4,4.5,3.75,4.5
Spring,2012,"DOLAN, J. (co-taught)",ROB,16778,MECHATRONIC DESIGN,1,Lect,4,4,100%,14,4.67,4.33,4.33,4.33,4,4.67,4.67,4.33,4.67
Spring,2012,"NEUMAN, C. (co-taught)",ROB,16778,MECHATRONIC DESIGN,A,Lect,3,4,75%,14,3.67,3.33,4,3.33,3.33,4,4,3.33,4.33
Spring,2012,"DOLAN, J. (co-taught)",ROB,16778,MECHATRONIC DESIGN,A,Lect,3,4,75%,14,4.5,4,4,4,3.5,4.5,4.5,4,4.5
Spring,2012,"EFROS, A. (co-taught)",ROB,16824,LRNG BASD MTHD VISN,A,Lect,16,22,73%,8.75,4.69,4.25,4.63,4.13,4.63,4.75,4.75,4.69,4.44
Spring,2012,"SIGAL, L. (co-taught)",ROB,16824,LRNG BASD MTHD VISN,A,Lect,16,22,73%,8.5,4.25,4,4.42,3.83,4.17,4.25,4.58,4.17,4.36
Spring,2012,DAVID WETTERGREEN,ROB,16850,SYSTEMS ENGINEERING,A,Lect,8,9,89%,9.88,3.5,3.63,3.5,2.5,3.5,3.88,4.13,3.13,3.38
Spring,2012,WILLIAM RED WHITTAKER,ROB,16865,ADV MOBILE ROB DEV,A,Lect,16,22,73%,11.38,4.56,4.75,4.75,4.75,4.94,4.81,4.75,4.69,4.75
Spring,2012,ILLAH NOURBAKHSH,ROB,16899,SPECIAL TOPICS,E,Lect,2,3,67%,11,5,5,5,5,5,5,5,5,4.5
Spring,2012,MANUEL ROSSO-LLOPART,SE,17603,TEAM SOFTWR PROCESS,A4,Lect,2,4,50%,11,5,5,5,5,5,5,5,5,5
Spring,2012,"ROSSO-LLOPART, M. (co-taught)",SE,17610,RSK MNGT SFTW IN PRJ,A3,Lect,2,5,40%,9.5,5,5,5,5,5,5,5,5,5
Spring,2012,"ROOT, D. (co-taught)",SE,17610,RSK MNGT SFTW IN PRJ,A3,Lect,2,5,40%,9.5,5,5,5,5,5,5,5,5,5
Spring,2012,JAMES ROZUM,SE,17615,SFTWR PROCS DEFINTN,D,Lect,1,2,50%,11,5,5,5,5,5,5,5,5,5
Spring,2012,MICHAEL CLARK,SE,17619,INTRO RT SFTWR SYSTM,D,Lect,10,13,77%,11.33,4.3,3.9,4.2,4.4,3.9,3.9,4.7,4.2,3.9
Spring,2012,MARK PAULK,SE,17626,AGILE METHODS,A3,Lect,10,16,63%,6.2,4.7,4.7,4.7,4.2,4.9,4.9,5,5,4.8
Spring,2012,MATTHEW BASS,SE,17638,SYS ARCH FOR MANAGRS,A3,Lect,4,9,44%,9.5,4.25,4.25,4.5,4.25,4.75,4.25,4.5,4.75,4.5
Spring,2012,EDUARDO MIRANDA,SE,17639,MNGT SFTW DVL TCH EX,A4,Lect,1,4,25%,14,5,5,5,5,5,5,5,5,5
Spring,2012,EDUARDO MIRANDA,SE,17654,ANLYS SFTWR ARTIFACT,A,Lect,32,50,64%,12.26,4.19,3.69,3.84,3.56,3.87,3.81,4.19,3.72,3.5
Spring,2012,EDUARDO MIRANDA,SE,17654,ANLYS SFTWR ARTIFACT,D,Lect,2,5,40%,11,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Spring,2012,"LATTANZE, A. (co-taught)",SE,17655,ARCH SFTWR SYSTEMS,1,Lect,34,58,59%,13.3,4.45,4.23,4.45,4.13,4.68,4.52,4.32,4.58,4.65
Spring,2012,"GARLAN, D. (co-taught)",SE,17655,ARCH SFTWR SYSTEMS,1,Lect,34,58,59%,13.32,4.21,4.09,4.3,3.88,4.42,4.3,4.52,4.27,4.52
Spring,2012,"LATTANZE, A. (co-taught)",SE,17655,ARCH SFTWR SYSTEMS,A,Lect,15,31,48%,13.6,4.67,4.4,4.47,4.53,4.73,4.67,4.6,4.67,4.67
Spring,2012,"GARLAN, D. (co-taught)",SE,17655,ARCH SFTWR SYSTEMS,A,Lect,15,31,48%,13.6,4.53,4.27,4.6,4.13,4.6,4.33,4.67,4.33,4.67
Spring,2012,ALFRED PETERSON,SE,17655,ARCH SFTWR SYSTEMS,D,Lect,9,15,60%,11,3.89,4.11,4.11,3.67,4,4.11,4.56,3.89,4.11
Spring,2012,MICHAEL KEELING,SE,17655,ARCH SFTWR SYSTEMS,F,Lect,5,10,50%,13.4,4.2,3.6,4.2,3.6,4.6,4,4.4,3.8,3
Spring,2012,ANDREW MELLINGER,SE,17655,ARCH SFTWR SYSTEMS,G,Lect,10,12,83%,12.5,4.5,3.8,4,4.2,4.1,3.8,4.2,4,4
Spring,2012,"KOLENICH, P. (co-taught)",SE,17657,COMMCTN SOFT ENGR II,A,Lect,17,23,74%,2,4.29,3.76,3.53,4.12,3.82,3.59,4.65,3.53,3.29
Spring,2012,"CIROLI, J. (co-taught)",SE,17657,COMMCTN SOFT ENGR II,A,Lect,17,23,74%,2,4.41,3.88,3.59,4,3.94,3.65,4.76,3.88,3.29
Spring,2012,THOMAS KEATING,SE,17657,COMMCTN SOFT ENGR II,C,Lect,8,20,40%,2,4.13,3.75,4,4.5,4,4,4.88,4.25,3.63
Spring,2012,"ROSSO-LLOPART, M. (co-taught)",SE,17672,SFTWRE DVL STUDIO II,A,Lect,13,23,57%,13,4.29,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Spring,2012,"ROOT, D. (co-taught)",SE,17672,SFTWRE DVL STUDIO II,A,Lect,13,23,57%,13.18,4.42,4.25,4.25,4.5,4.42,4.33,4.58,4.42,4.5
Spring,2012,"ROSSO-LLOPART, M. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,A,Lect,12,27,44%,11.67,4,3.78,3.67,3.67,3.89,3.89,4.33,3.89,4
Spring,2012,"LATTANZE, A. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,A,Lect,12,27,44%,11.38,4.38,4.38,4.38,4.38,4.38,4.38,4.5,4.38,4.5
Spring,2012,"ROOT, D. (co-taught)",SE,17677,PRACTICUM SOFT ENG I,A,Lect,12,27,44%,11.5,4.17,4.17,4.17,4.17,4.17,4.17,4.33,4.17,4.33
Spring,2012,"ROSSO-LLOPART, M. (co-taught)",SE,17678,PRACTICUM SE II,D,Lect,1,5,20%,14,1,1,1,1,1,1,1,1,1
Spring,2012,"ROZUM, J. (co-taught)",SE,17678,PRACTICUM SE II,D,Lect,1,5,20%,2,,,,,,,,,
Spring,2012,"ROOT, D. (co-taught)",SE,17678,PRACTICUM SE II,D,Lect,1,5,20%,14,1,1,1,1,1,1,1,1,1
Spring,2012,"PETERSON, A. (co-taught)",SE,17678,PRACTICUM SE II,D,Lect,1,5,20%,14,1,1,1,1,1,1,1,1,1
Spring,2012,JAMES ROZUM,SE,17691,SOFTWARE DEVPT TOOLS,A4,Lect,16,22,73%,5.21,3.19,3.56,3.31,2.88,3.13,3.5,4.25,3.13,2.81
Spring,2012,"CATALDO, M. (co-taught)",SE,17714,SEMR SOCO TCHN ECOSY,A,Lect,4,8,50%,2.75,3.25,3.75,3.5,2.75,4.25,3.75,3.5,3,3.75
Spring,2012,"GARLAN, D. (co-taught)",SE,17714,SEMR SOCO TCHN ECOSY,A,Lect,4,8,50%,3.5,4.5,4,4.25,4,4.25,4.5,5,4.25,3.75
